source,target,weight
roanchi2,mariajose_esp,1
roanchi2,justiciayagt,1
figueroasarti,cc_guatemala,1
figueroasarti,mpguatemala,1
figueroasarti,mlukacs,1
figueroasarti,cacifguatemala,2
cocolocoantillo,ricigt1,1
cocolocoantillo,traficogt,12
cocolocoantillo,barevalodeleon,1
cocolocoantillo,jovannagarcon,1
cocolocoantillo,vicentecarrera_,2
cocolocoantillo,muniguate,1
cocolocoantillo,prensacomunitar,1
cocolocoantillo,soy_502,1
cocolocoantillo,domingo94096837,1
cocolocoantillo,bernardocaal2,1
cocolocoantillo,alex_balsells,1
cocolocoantillo,rafa_mal0072,1
cocolocoantillo,ruano_pine,1
cocolocoantillo,mmendoza_gt,1
cocolocoantillo,brendahernad,1
cocolocoantillo,carlosernesto_c,1
gilrey422483,papaabumario,1
gilrey422483,traficogt,1
jeson_tino,blogcatarsis,1
jeson_tino,traficogt,1
vozdeltuit,congresoguate,1
vozdeltuit,chatagira,1
g3bo,traficogt,2
menendezamc1,traficogt,2
menendezamc1,barevalodeleon,1
angeln8,amilcarmontejo,3
angeln8,traficogt,45
angeln8,pmt_villanueva,13
angeln8,santosdalia,4
angeln8,prensa_libre,15
angeln8,soy_502,12
angeln8,munivillanueva,8
angeln8,mynor_zurita,2
angeln8,gtliberal,12
angeln8,pmtmuniguate,9
angeln8,muniguate,3
angeln8,caminos_civ,7
angeln8,quepasasur,3
angeln8,aztecanoticiagt,2
angeln8,elbencho_gt,6
angeln8,guatemalagob,1
angeln8,covial_civ,4
angeln8,emisorasunidas,1
angeln8,cc_guatemala,1
angeln8,ricigt1,1
angeln8,jlfont001,1
maurelius47233,traficogt,1
pfacticos,traficogt,6
pfacticos,raulbarreragt,1
pfacticos,landivarianos,1
pfacticos,msemillagt,1
pfacticos,concriteriogt,1
pfacticos,barevalodeleon,1
pfacticos,carlosrkestler,1
pfacticos,gabriel_vides,1
mundo9999,traficogt,5
mundo9999,barevalodeleon,3
mundo9999,jlfont001,1
sara20400400,traficogt,2
eliseo5209,traficogt,1
richarsonc5,traficogt,1
vicky3313,traficogt,4
vicky3313,guatemalagob,1
vicky3313,felixsinexcusas,1
vicky3313,barevalodeleon,2
vicky3313,usembassyguate,1
cc_abogado,traficogt,5
cc_abogado,ep_investiga,1
cc_abogado,domingo94096837,1
cc_abogado,mamenaldo,1
coma_jose,traficogt,3
coma_jose,alfarito007,1
coma_jose,barevalodeleon,2
tonogtr,juanmarcoscq,1
tonogtr,traficogt,2
tonogtr,felixsinexcusas,1
tonogtr,glennavi,1
juanmarcoscq,traficogt,1
juanmarcoscq,felixsinexcusas,1
mariabonita9697,traficogt,4
mariabonita9697,barevalodeleon,1
mariabonita9697,cubreserva,1
mariabonita9697,hfmarisol,1
mariabonita9697,pattyo502,1
mariabonita9697,pialaperiodista,1
mariabonita9697,inabguatemala,1
mariabonita9697,marnguate,1
mariabonita9697,conapgt,1
mariabonita9697,nilrilesor,1
mariabonita9697,isapaiz_,1
mariabonita9697,pedgar05,1
mariabonita9697,samuel_pz,1
mariabonita9697,soy_502,1
mariabonita9697,emisorasunidas,1
mariabonita9697,hshetemul,1
mariabonita9697,publinewsgt,1
mariabonita9697,ricigt1,1
mariabonita9697,guatevision_tv,1
mariabonita9697,congresoguate,1
xinit17687372,traficogt,3
xinit17687372,hsanchezgt,1
xinit17687372,usacenlinea,1
manfredoguate,abbffon,1
manfredoguate,acguatemala,1
manfredoguate,bancadasemilla,1
aaalonso71,traficogt,1
glennavi,tonogtr,1
glennavi,traficogt,8
glennavi,amilcarmontejo,6
glennavi,victorhdelpozo,1
glennavi,pmtantigua,1
glennavi,pncdeguatemala,1
glennavi,emixtragt,1
glennavi,netobran,2
glennavi,pmtsanlucassac,1
glennavi,cdpmtmixco,2
glennavi,covial_civ,1
chepechapin58,traficogt,1
elgriego7,prensacomunitar,1
elgriego7,traficogt,3
elgriego7,jlfont001,1
elgriego7,cc_guatemala,1
elgriego7,minsaludguate,1
elgriego7,unops,1
elgriego7,lahoragt,1
mynor007,traficogt,1
hami417,traficogt,2
hami417,razondesergt,1
hami417,__vadertg,1
hami417,barevalodeleon,1
erwin15,traficogt,11
erwin15,discosbeagle,1
erwin15,adopcionesguate,1
erwin15,drgiammattei,2
erwin15,libertopolis,1
erwin15,concriteriogt,2
erwin15,ep_investiga,1
erwin15,jimmymoralesgt,1
erwin15,mpguatemala,3
erwin15,j_alexvaldez,1
erwin15,bancadasemilla,1
erwin15,msemillagt,1
erwin15,barevalodeleon,1
erwin15,lahoragt,1
erwin15,usembassyguate,1
erwin15,uecentroamerica,1
erwin15,digby06,1
erwin15,normajtorres,1
erwin15,prensacomunitar,1
erwin15,ojguatemala,1
erwin15,manfredoguate,1
erwin15,allanerodriguez,1
erwin15,jlfont001,1
erwin15,congresoguate,1
erwin15,nery_ramosr,1
erwin15,alvaroarzue,1
erwin15,factor4_gt,1
erwin15,cacifguatemala,2
erwin15,camcomerciogt,1
erwin15,camagroguate,1
erwin15,industriaguate,1
erwin15,fundesa,2
erwin15,amchamgt,1
erwin15,plazapublicagt,1
erwin15,acguatemala,1
erwin15,luisvonahn,1
erwin15,ufmedu,2
zullyroca_gi,traficogt,1
robertr02304443,traficogt,1
tevoyafunargt,arronchopa,1
tevoyafunargt,traficogt,1
tevoyafunargt,felixsinexcusas,1
arronchopa,traficogt,7
arronchopa,barevalodeleon,2
arronchopa,aliaslajose,1
arronchopa,herrarturocruz1,1
arronchopa,purorojoybarca,1
poder502,traficogt,9
poder502,barevalodeleon,5
poder502,santipalomov,1
poder502,scspgt,1
poder502,fiscalnvicto,1
poder502,jovillafuerte,1
poder502,evelynmorataya,1
poder502,drgiammattei,1
poder502,hshetemul,1
poder502,thelmaaldana,2
ulisesmarinez,traficogt,1
noetineco,traficogt,1
donaldoalvr,traficogt,4
eliseobac,traficogt,1
dalexi10,traficogt,3
ausentechapingt,traficogt,2
ausentechapingt,barevalodeleon,1
noizquierda3,traficogt,1
pmaparicio,traficogt,1
de_don61347,traficogt,2
de_don61347,iovittor,1
de_don61347,marielosmonzon,1
de_don61347,48_cantonestoto,1
de_don61347,vocsindigenasgt,1
de_don61347,autoridadesgt,1
de_don61347,jlfont001,1
de_don61347,jsandoval1982,1
de_don61347,thelmaaldana,1
de_don61347,cmendeza,1
de_don61347,festivalesgt,1
de_don61347,justiciayagt,1
de_don61347,alianzargt,1
rodri8719,traficogt,1
cc6447,traficogt,1
antichairochapi,traficogt,1
sergioporres2,traficogt,10
aliaslajose,traficogt,2
aliaslajose,barevalodeleon,1
ricardo44762362,traficogt,4
ricardo44762362,barevalodeleon,1
ricardo44762362,mpguatemala,1
maribelmar51429,traficogt,6
maribelmar51429,barevalodeleon,1
maribelmar51429,anongtreloaded,1
maribelmar51429,domingo94096837,1
chocolateecurls,traficogt,1
dni23_14,__vadertg,1
dni23_14,traficogt,1
__vadertg,traficogt,2
__vadertg,barevalodeleon,1
rocaguate2022,lahoragt,1
rocaguate2022,traficogt,3
rocaguate2022,estuardosc,1
rocaguate2022,jeanellydvg,1
kalemarro,mjaguilare,3
kalemarro,traficogt,7
kalemarro,barevalodeleon,1
kalemarro,jr_bbrojo,1
mjaguilare,kalemarro,4
mjaguilare,traficogt,5
mjaguilare,cedeguate,1
anti_chairosgt,traficogt,3
anti_chairosgt,barevalodeleon,1
byron96324753,traficogt,24
byron96324753,comunicaverte_,1
byron96324753,allanerodriguez,1
byron96324753,luisvonahn,1
byron96324753,figueroasarti,1
byron96324753,cc_guatemala,1
byron96324753,thelmaaldana,1
byron96324753,patolopez420,1
byron96324753,cmendeza,1
carolin1793,traficogt,2
marvindelcid,sonny_figueroa,1
marvindelcid,ejercito_gt,1
marvindelcid,pncdeguatemala,1
vicentecarrera_,drgiammattei,1
licigir21,traficogt,3
licigir21,mpguatemala,1
licigir21,barevalodeleon,2
chofito63569841,traficogt,47
chofito63569841,mpguatemala,4
chofito63569841,barevalodeleon,5
chofito63569841,emisorasunidas,1
chofito63569841,pedgar05,2
chofito63569841,marvindelcid,1
chofito63569841,sonny_figueroa,1
chofito63569841,voxpopuliguate,1
chofito63569841,esta_busqueda,1
chofito63569841,jczamora,1
chofito63569841,ojguatemala,1
chofito63569841,cidh,2
chofito63569841,rele_cidh,2
chofito63569841,pvacav,1
chofito63569841,volker_turk,1
chofito63569841,unhumanrights,1
chofito63569841,pressfreedom,1
chofito63569841,rsf_esp,1
chofito63569841,sip_oficial,1
chofito63569841,canela_news,1
chofito63569841,nonoscallarangt,1
chofito63569841,jlfont001,1
chofito63569841,cmendeza,1
chofito63569841,_ojoconmipisto,1
chofito63569841,noficciongt,1
chofito63569841,el_periodico,1
chofito63569841,davidck7,1
chofito63569841,marielosmonzon,1
chofito63569841,jsandoval1982,1
chofito63569841,manfredoguate,2
chofito63569841,marioquan,1
chofito63569841,mendiamariela,1
chofito63569841,shirleyriveragt,1
chofito63569841,gramajojavier,1
chofito63569841,tseguatemala,2
chofito63569841,deahq,1
chofito63569841,usembassyguate,1
chofito63569841,cacifguatemala,2
chofito63569841,jul_sando_1962,1
chofito63569841,mmendoza_gt,1
chofito63569841,juliohectore,1
chofito63569841,aandresf9,1
chofito63569841,hshetemul,1
chofito63569841,quorumgt,1
chofito63569841,jeanellydvg,1
chofito63569841,rafa_mal0072,1
chofito63569841,congresoguate,1
chofito63569841,brendah2o66,1
chofito63569841,parlacen,1
chofito63569841,estuardosc,1
chofito63569841,ricigt1,2
chofito63569841,rmensoruin,1
chofito63569841,ligiaiveth26,1
chofito63569841,msemillagt,1
chofito63569841,cc_guatemala,1
chofito63569841,jennteinforma,1
chofito63569841,drgiammattei,2
chofito63569841,gcapo_gmc,1
artmobilegt,traficogt,3
artmobilegt,mpguatemala,2
artmobilegt,barevalodeleon,1
artmobilegt,santipalomov,1
artmobilegt,jczamora,1
artmobilegt,drgiammattei,1
artmobilegt,ojguatemala,1
artmobilegt,pressfreedom,1
artmobilegt,rsf_inter,1
artmobilegt,globalfreemedia,1
artmobilegt,sip_oficial,1
artmobilegt,cpjamericas,1
artmobilegt,rosental,1
artmobilegt,carlosmlauria,1
artmobilegt,leonkrauze,1
artmobilegt,patriciajaniot,1
artmobilegt,dcoronell,1
varrecisg,traficogt,4
varrecisg,alunasilva,1
varrecisg,pueblaonline,1
varrecisg,amilcarmontejo,1
varrecisg,pncdeguatemala,1
sunflowerbabe91,traficogt,3
sunflowerbabe91,porqtendenciagt,1
carlosrmh82,traficogt,2
carlosrmh82,_ojoconmipisto,1
carlosrmh82,minfingt,1
shuteelpobre,mmendoza_gt,3
shuteelpobre,traficogt,7
shuteelpobre,rcurruchic25741,2
shuteelpobre,canales3y7,1
shuteelpobre,canales11y13,1
shuteelpobre,noti7guatemala,1
shuteelpobre,telediariogt,1
shuteelpobre,tn23noticias,1
shuteelpobre,t13noticias,1
shuteelpobre,sonora,1
shuteelpobre,sonora969,1
shuteelpobre,rspradoc,1
shuteelpobre,mingobguate,1
shuteelpobre,cc_guatemala,1
oscarvi14778594,traficogt,1
oscarvi14778594,barevalodeleon,1
esequielmo90988,traficogt,1
esequielmo90988,barevalodeleon,1
kikin1957,lahoragt,1
kikin1957,traficogt,3
kikin1957,maribelmar51429,1
kikin1957,domingo94096837,1
kikin1957,mmendoza_gt,1
cansadodecorru1,traficogt,2
cansadodecorru1,pmtmuniguate,2
danies1986,traficogt,1
danies1986,barevalodeleon,1
alejandroa30266,amilcarmontejo,1
alejandroa30266,traficogt,1
alejandroa30266,pmtmuniguate,1
rodrigomarin192,traficogt,1
rodrigomarin192,barevalodeleon,1
ottoareyesestr2,traficogt,2
ottoareyesestr2,marioquan,1
ottoareyesestr2,alvaroarzue,1
karen_sant35047,traficogt,1
karen_sant35047,barevalodeleon,1
guaboomerang,traficogt,1
guaboomerang,barevalodeleon,1
miguelareyesc82,traficogt,3
miguelareyesc82,barevalodeleon,3
miguelareyesc82,alexvaldezsmith,1
pedroernestoto2,traficogt,2
pedroernestoto2,samreu2,1
pedroernestoto2,bancadacabal__,1
pedroernestoto2,banthonycc,1
pedroernestoto2,quiquenaveda,1
pedroernestoto2,karinherreravp,1
alexvaldezsmith,traficogt,1
alexvaldezsmith,barevalodeleon,1
monicaloaiza20,por_mi_guate,1
monicaloaiza20,traficogt,2
monicaloaiza20,nadiadeleongt,1
monicaloaiza20,vicentecarrera_,1
monicaloaiza20,drgiammattei,1
monicaloaiza20,jimmymoralesgt,1
pedgar05,barevalodeleon,1
victorp95913830,prensacomunitar,4
victorp95913830,traficogt,10
victorp95913830,_rahina_,1
victorp95913830,factor4_gt,1
victorp95913830,interpol_hq,1
victorp95913830,mpguatemala,3
victorp95913830,jczamora,1
victorp95913830,rcurruchic25741,1
victorp95913830,mpguatemala_en,1
victorp95913830,barevalodeleon,2
victorp95913830,usembassyguate,1
victorp95913830,statedept,1
victorp95913830,cidh,1
victorp95913830,rele_cidh,1
victorp95913830,oacnudh,1
victorp95913830,pvacav,1
victorp95913830,el_periodico,1
victorp95913830,darwinhk,1
victorp95913830,feci_mp,1
victorp95913830,vozdeltuit,1
victorp95913830,congresoguate,3
victorp95913830,msemillagt,1
victorp95913830,carlosrkestler,1
victorp95913830,48cantonestoto,1
victorp95913830,prensa_libre,1
victorp95913830,emisorasunidas,1
estu_madridista,traficogt,1
estu_madridista,barevalodeleon,1
alfarito007,traficogt,1
alfarito007,barevalodeleon,1
gualanel,traficogt,1
gualanel,barevalodeleon,1
evelync47357166,traficogt,1
evelync47357166,barevalodeleon,1
mikikahn,traficogt,1
mikikahn,barevalodeleon,2
alvare_vinicio,traficogt,1
alvare_vinicio,barevalodeleon,1
olamarvin402,traficogt,1
krupp31416,traficogt,4
krupp31416,barevalodeleon,2
razondesergt,__vadertg,1
razondesergt,traficogt,1
razondesergt,barevalodeleon,1
ertadivarius,alfarito007,1
ertadivarius,traficogt,2
ertadivarius,barevalodeleon,2
ertadivarius,medina1979,1
medina1979,traficogt,1
medina1979,barevalodeleon,1
random_ram80,traficogt,1
random_ram80,barevalodeleon,1
alemarro1991,traficogt,2
alemarro1991,barevalodeleon,2
betomoreirap,traficogt,1
betomoreirap,fmendezargueta,1
betomoreirap,barevalodeleon,1
jorgega23923554,traficogt,1
jorgega23923554,barevalodeleon,1
theclowbala,traficogt,5
theclowbala,barevalodeleon,1
theclowbala,jmenkos,2
theclowbala,bancadasemilla,1
mcfrsa,traficogt,4
mcfrsa,barevalodeleon,2
mcfrsa,jpablocast,1
mcfrsa,01lu88,1
mcfrsa,emisorasunidas,1
wanderlust19851,traficogt,1
wanderlust19851,barevalodeleon,1
gamaliel_matheu,traficogt,1
gamaliel_matheu,barevalodeleon,1
adnjernimo1,traficogt,6
adnjernimo1,barevalodeleon,1
adnjernimo1,marvindelcid,1
adnjernimo1,sonny_figueroa,1
adnjernimo1,ejercito_gt,1
adnjernimo1,mmendoza_gt,1
llviz_40,traficogt,1
llviz_40,barevalodeleon,1
mirnadesoto1,traficogt,1
mirnadesoto1,barevalodeleon,1
pablocarias12,traficogt,8
pablocarias12,barevalodeleon,1
pablocarias12,comunicaverte_,1
pablocarias12,leodelatf,1
pablocarias12,moratayayoel,1
pablocarias12,figueroasarti,1
nashiraquezada,oco_motora,1
nashiraquezada,traficogt,2
nashiraquezada,ximeenriquez,1
mildred_gaitan,prensacomunitar,6
mildred_gaitan,traficogt,102
mildred_gaitan,insightcrime_es,1
mildred_gaitan,sonny_figueroa,1
mildred_gaitan,pedrobrologt,1
mildred_gaitan,bcie_org,1
mildred_gaitan,drgiammattei,4
mildred_gaitan,voxpopuliguate,1
mildred_gaitan,marvindelcid,1
mildred_gaitan,guatemalagob,1
mildred_gaitan,josmchacn2,1
mildred_gaitan,alex_balsells,1
mildred_gaitan,plazapublicagt,2
mildred_gaitan,lahoragt,8
mildred_gaitan,ricigt1,2
mildred_gaitan,cc_guatemala,5
mildred_gaitan,congresoguate,4
mildred_gaitan,tk421_d,2
mildred_gaitan,alvaroarzue,1
mildred_gaitan,beteta2_hugo,1
mildred_gaitan,prensa_libre,1
mildred_gaitan,guatevision_tv,1
mildred_gaitan,vozdeltuit,2
mildred_gaitan,hrooseveltgt,1
mildred_gaitan,sofi_menchu,1
mildred_gaitan,hshetemul,3
mildred_gaitan,manfredoguate,2
mildred_gaitan,mmendoza_gt,5
mildred_gaitan,sandra_jovelp,1
mildred_gaitan,jlfont001,1
mildred_gaitan,factor4_gt,5
mildred_gaitan,orlandoblancol,1
mildred_gaitan,darwinhk,2
mildred_gaitan,sankevins,1
mildred_gaitan,soygeorgegt,2
mildred_gaitan,fiscalnvicto,1
mildred_gaitan,garmasf,1
mildred_gaitan,thelmaaldana,1
mildred_gaitan,pikaso_me,1
mildred_gaitan,quorumgt,1
mildred_gaitan,jeanellydvg,2
mildred_gaitan,isapaiz_,1
mildred_gaitan,fenanu,1
mildred_gaitan,alvasol_,1
mildred_gaitan,quiquegodoy,1
mildred_gaitan,msemillagt,1
mildred_gaitan,bea_colmenares,1
mildred_gaitan,eiguatemalteco,1
mildred_gaitan,autoridadesgt,1
mildred_gaitan,davidishosi,1
mildred_gaitan,vicgarciadice,1
mildred_gaitan,marioquan,1
mildred_gaitan,alterlego502,1
mildred_gaitan,mpguatemala,5
mildred_gaitan,ambmcfarland,1
mildred_gaitan,aztecanoticiagt,2
mildred_gaitan,marlonh_of,1
mildred_gaitan,goyo_saavedra,1
mildred_gaitan,elsacoronadogt,3
mildred_gaitan,karinherreravp,2
mildred_gaitan,guss_marro,2
mildred_gaitan,carlosrkestler,2
mildred_gaitan,agenciaocote,3
mildred_gaitan,davidck7,2
mildred_gaitan,samuel_pz,2
mildred_gaitan,equissj,1
mildred_gaitan,canalantigua,1
mildred_gaitan,rochaeta,1
mildred_gaitan,pattyo502,1
mildred_gaitan,sucontreras_tv,1
mildred_gaitan,soy_502,2
mildred_gaitan,jmenkos,1
mildred_gaitan,jczamora,2
mildred_gaitan,barevalodeleon,2
mildred_gaitan,ojguatemala,2
mildred_gaitan,alpunto,1
mildred_gaitan,jorgeramosnews,1
mildred_gaitan,uninoticias,1
mildred_gaitan,usembassyguate,3
mildred_gaitan,cidh,2
mildred_gaitan,rele_cidh,2
mildred_gaitan,oacnudh,2
mildred_gaitan,leonkrauze,2
mildred_gaitan,bernardocaal2,2
mildred_gaitan,pdhgt,1
mildred_gaitan,_rahina_,1
mildred_gaitan,emisorasunidas,1
mildred_gaitan,jcchanta_eu,1
mildred_gaitan,pvacav,1
mildred_gaitan,rosental,1
mildred_gaitan,pressfreedom,1
mildred_gaitan,cmendeza,1
mildred_gaitan,soyfdelrincon,1
mildred_gaitan,chepezamora,2
mildred_gaitan,alianzargt,1
mildred_gaitan,periodicohist,1
mildred_gaitan,u_landivar,1
mildred_gaitan,tseguatemala,1
mildred_gaitan,jovillafuerte,1
mildred_gaitan,ediecuxac,1
mildred_gaitan,luisvonahn,1
mildred_gaitan,bernardosilvagt,1
mildred_gaitan,pncdeguatemala,1
mildred_gaitan,almagro_oea2015,1
mildred_gaitan,oea_oficial,1
mildred_gaitan,ramonzamora89,1
mildred_gaitan,hsanchezgt,1
mildred_gaitan,cacifguatemala,1
mildred_gaitan,estuardosc,1
mildred_gaitan,marieloscm,1
mildred_gaitan,fredypuacm,1
chatamendez,alexvaldezsmith,1
chatamendez,traficogt,1
chatamendez,barevalodeleon,1
d3sarrollo,traficogt,1
d3sarrollo,barevalodeleon,1
rodenasmarina,traficogt,1
rodenasmarina,barevalodeleon,1
luispedroortizb,traficogt,1
luispedroortizb,barevalodeleon,1
garcia196711,asteguietaluis,1
garcia196711,traficogt,1
garcia196711,barevalodeleon,1
asteguietaluis,traficogt,1
asteguietaluis,barevalodeleon,1
martifus,traficogt,4
martifus,barevalodeleon,2
martifus,sonny_figueroa,1
martifus,jimmymoralesgt,1
martifus,drgiammattei,1
martifus,marvindelcid,1
martifus,voxpopuliguate,1
martifus,minexgt,1
martifus,guatemalagob,1
martifus,jmenkos,1
martifus,whaasstsecty,1
martifus,cc_guatemala,1
martifus,mpguatemala,1
usuariounicoop,traficogt,2
usuariounicoop,barevalodeleon,1
aldanav52139161,traficogt,2
aldanav52139161,barevalodeleon,2
pecosa160110,traficogt,1
pecosa160110,barevalodeleon,1
pirir9pirir,craxkerr2,1
pirir9pirir,traficogt,1
pirir9pirir,barevalodeleon,1
newlibertario1,traficogt,1
newlibertario1,barevalodeleon,1
porquesi849468,traficogt,2
porquesi849468,barevalodeleon,1
yoguatex,traficogt,1
yoguatex,barevalodeleon,1
miles_mayhem_,ciudadanotopgt,1
miles_mayhem_,traficogt,8
miles_mayhem_,barevalodeleon,1
miles_mayhem_,comunicalord,3
miles_mayhem_,manu_diaz,2
miles_mayhem_,dbeatrizmb,1
miles_mayhem_,templario_gt,1
miles_mayhem_,byron96324753,1
miles_mayhem_,jonydrum,1
miles_mayhem_,ralphsly12,1
ciudadanotopgt,traficogt,1
ciudadanotopgt,barevalodeleon,1
elcrissalex,traficogt,1
elcrissalex,barevalodeleon,1
chevalblanc64,traficogt,2
chevalblanc64,barevalodeleon,1
oscar___flores,traficogt,1
oscar___flores,barevalodeleon,1
lamidupeuplee,brucewayne_maga,1
lamidupeuplee,traficogt,3
lamidupeuplee,barevalodeleon,1
lamidupeuplee,jojosamgt,1
lamidupeuplee,mmendoza_gt,1
lamidupeuplee,guatemalagob,1
vquique,ep_investiga,1
vquique,traficogt,12
vquique,cacifguatemala,1
vquique,fiscalnvicto,1
vquique,odhag_gt,1
vquique,gt502_luis,1
vquique,yovapower2,1
vquique,plazapublicagt,1
castillo_tonito,traficogt,1
castillo_tonito,barevalodeleon,1
juliusmazzapan,traficogt,1
juliusmazzapan,barevalodeleon,1
quefux_,paolaca77274285,2
quefux_,traficogt,3
quefux_,barevalodeleon,3
fresa2222,traficogt,1
fresa2222,barevalodeleon,1
cabarri811,traficogt,1
cabarri811,barevalodeleon,1
jorge_albertora,traficogt,1
jorge_albertora,barevalodeleon,1
multifa0suarez,traficogt,1
multifa0suarez,barevalodeleon,1
gabriovas,traficogt,1
gabriovas,barevalodeleon,1
soibnan,traficogt,1
soibnan,barevalodeleon,1
josuepablo,traficogt,1
josuepablo,barevalodeleon,1
hermelindomele3,traficogt,1
hermelindomele3,barevalodeleon,1
91072dff5a5a4f1,traficogt,4
91072dff5a5a4f1,barevalodeleon,1
91072dff5a5a4f1,papxigua,1
91072dff5a5a4f1,justiciayagt,1
91072dff5a5a4f1,carlos_ruano_,1
91072dff5a5a4f1,agenciaocote,1
catdog1923,traficogt,1
catdog1923,barevalodeleon,1
claraluzfranco1,traficogt,6
claraluzfranco1,barevalodeleon,1
elminilicgt,traficogt,1
elminilicgt,barevalodeleon,1
chappin777,traficogt,2
chappin777,barevalodeleon,2
bruizf,medina1979,2
bruizf,traficogt,2
bruizf,barevalodeleon,2
soylacanallare1,traficogt,5
soylacanallare1,barevalodeleon,1
soylacanallare1,mlopezguate,1
soylacanallare1,guatevisible,1
soylacanallare1,samuel_pz,1
soylacanallare1,msemillagt,1
waldoo8,traficogt,1
waldoo8,barevalodeleon,1
transmision14,traficogt,1
transmision14,barevalodeleon,1
trchief7,traficogt,2
trchief7,barevalodeleon,1
machl1804,traficogt,1
machl1804,barevalodeleon,1
ricarcastaneda,traficogt,1
